episode,loss,epsilon,reward,steps,exit_reason
503,21510.09375,0.9994961267347768,-1483,198,terminated
504,29725.560546875,0.9994951272386501,-979,189,terminated
505,20058.373046875,0.9994941277435229,-1475,190,terminated
506,33920.5625,0.9994931282493951,-1676,193,terminated
507,41811.30859375,0.9994921287562668,-1774,192,terminated
508,35724.44140625,0.999491129264138,-1675,192,terminated
509,23627.337890625,0.9994901297730087,-1582,198,terminated
510,22590.09765625,0.9994891302828789,-1577,193,terminated
511,23291.0078125,0.9994881307937485,-1575,191,terminated
512,19455.953125,0.9994871313056177,-1272,185,terminated
513,18327.263671875,0.9994861318184864,-1375,189,terminated
514,19173.9375,0.9994851323323546,-1480,195,terminated
515,15509.1884765625,0.9994841328472223,-1483,198,terminated
516,16934.732421875,0.9994831333630894,-1579,195,terminated
517,26472.5859375,0.999482133879956,-981,191,terminated
518,34832.3515625,0.999481134397822,-1773,191,terminated
519,91118.953125,0.9994801349166876,-2284,207,terminated
520,14539.1044921875,0.9994791354365526,-1580,196,terminated
521,17630.224609375,0.9994781359574172,-1476,191,terminated
522,17236.826171875,0.9994771364792812,-1487,202,terminated
523,17927.53125,0.9994761370021447,-1277,190,terminated
524,26886.298828125,0.9994751375260076,-1580,196,terminated
525,16631.01171875,0.99947413805087,-1679,196,terminated
526,15497.74609375,0.9994731385767319,-1582,198,terminated
527,19960.509765625,0.9994721391035933,-1476,191,terminated
528,42562.34375,0.9994711396314542,-1978,198,terminated
529,30982.69921875,0.9994701401603145,-1877,196,terminated
530,28975.171875,0.9994691406901743,-1179,191,terminated
531,50430.328125,0.9994681412210337,-973,183,terminated
532,24663.056640625,0.9994671417528924,-1279,192,terminated
533,23926.779296875,0.9994661422857506,-1381,195,terminated
534,16152.4326171875,0.9994651428196083,-1374,188,terminated
535,30609.6328125,0.9994641433544654,-1779,197,terminated
536,27900.501953125,0.9994631438903221,-977,187,terminated
537,14399.9169921875,0.9994621444271782,-1280,193,terminated
538,25757.658203125,0.9994611449650337,-1583,199,terminated
539,12912.546875,0.9994601455038887,-1378,192,terminated
540,20964.181640625,0.9994591460437432,-1280,193,terminated
541,12301.6416015625,0.9994581465845971,-1276,189,terminated
542,12365.4345703125,0.9994571471264505,-1279,192,terminated
543,92192.140625,0.9994561476693034,-2275,198,terminated
544,16361.470703125,0.9994551482131556,-1580,196,terminated
545,12592.607421875,0.9994541487580074,-1377,191,terminated
546,28933.478515625,0.9994531493038586,-1776,194,terminated
547,18909.951171875,0.9994521498507093,-1174,186,terminated
548,23843.177734375,0.9994511503985594,-1680,197,terminated
549,21868.70703125,0.999450150947409,-1775,193,terminated
550,23126.90625,0.999449151497258,-1577,193,terminated
551,19384.884765625,0.9994481520481064,-1475,190,terminated
552,21817.9140625,0.9994471525999543,-1470,185,terminated
553,22625.099609375,0.9994461531528017,-1278,191,terminated
554,28208.58203125,0.9994451537066485,-1179,191,terminated
555,14875.9619140625,0.9994441542614948,-1278,191,terminated
556,17116.99609375,0.9994431548173405,-1281,194,terminated
557,31811.912109375,0.9994421553741857,-1885,204,terminated
558,32862.08984375,0.9994411559320303,-1779,197,terminated
559,18927.947265625,0.9994401564908744,-1274,187,terminated
560,10632.8623046875,0.9994391570507178,-1273,186,terminated
561,25696.263671875,0.9994381576115607,-1580,196,terminated
562,24001.623046875,0.9994371581734031,-1674,191,terminated
563,14274.1044921875,0.9994361587362448,-1280,193,terminated
564,42596.953125,0.9994351593000861,-1879,198,terminated
565,33513.59765625,0.9994341598649268,-1782,200,terminated
566,22070.5234375,0.9994331604307669,-1679,196,terminated
567,14348.5068359375,0.9994321609976065,-1277,190,terminated
568,18806.916015625,0.9994311615654454,-1481,196,terminated
569,17812.96875,0.9994301621342838,-1480,195,terminated
570,35513.7109375,0.9994291627041216,-1777,195,terminated
571,27486.73828125,0.9994281632749589,-1685,202,terminated
572,32029.88671875,0.9994271638467955,-1780,198,terminated
573,19512.01953125,0.9994261644196316,-1286,199,terminated
574,18572.740234375,0.9994251649934671,-1170,182,terminated
575,97285.6484375,0.999424165568302,-2377,201,terminated
576,45560.1015625,0.9994231661441364,-1975,195,terminated
577,23271.6875,0.9994221667209702,-1776,194,terminated
578,15314.01953125,0.9994211672988034,-1480,195,terminated
579,29874.3125,0.999420167877636,-1376,190,terminated
580,25208.201171875,0.999419168457468,-1779,197,terminated
581,15273.75390625,0.9994181690382995,-1579,195,terminated
582,18361.818359375,0.9994171696201304,-1174,186,terminated
583,21391.609375,0.9994161702029607,-1679,196,terminated
584,16838.6640625,0.9994151707867904,-1273,186,terminated
585,21086.9375,0.9994141713716196,-1680,197,terminated
586,19277.30859375,0.9994131719574482,-1475,190,terminated
587,27728.25,0.9994121725442762,-1172,184,terminated
588,26027.25,0.9994111731321036,-1675,192,terminated
589,17692.794921875,0.9994101737209304,-1275,188,terminated
590,24621.5625,0.9994091743107567,-1678,195,terminated
591,34859.1171875,0.9994081749015824,-1881,200,terminated
592,19037.732421875,0.9994071754934075,-1579,195,terminated
593,37439.7265625,0.999406176086232,-1072,183,terminated
594,30692.27734375,0.9994051766800558,-1077,188,terminated
595,32078.509765625,0.9994041772748791,-1678,195,terminated
596,19591.822265625,0.9994031778707018,-1480,195,terminated
597,16180.5078125,0.9994021784675239,-1280,193,terminated
598,11358.30078125,0.9994011790653454,-1483,198,terminated
599,31886.130859375,0.9994001796641663,-1780,198,terminated
600,22391.681640625,0.9993991802639866,-1576,192,terminated
601,23642.814453125,0.9993981808648063,-1580,196,terminated
602,17487.39453125,0.9993971814666254,-1477,192,terminated
603,28851.6171875,0.9993961820694439,-1775,193,terminated
604,22756.884765625,0.9993951826732618,-1079,190,terminated
605,14368.3271484375,0.999394183278079,-1275,188,terminated
606,140342.875,0.9993931838838958,-2480,205,terminated
607,19350.53125,0.9993921844907119,-1277,190,terminated
608,19923.9609375,0.9993911850985273,-1679,196,terminated
609,23587.173828125,0.9993901857073422,-1279,192,terminated
610,17630.607421875,0.9993891863171565,-1485,200,terminated
611,16952.484375,0.9993881869279702,-1178,190,terminated
612,18696.7734375,0.9993871875397832,-1173,185,terminated
613,16375.6962890625,0.9993861881525956,-1378,192,terminated
614,13300.5478515625,0.9993851887664075,-1380,194,terminated
615,15730.208984375,0.9993841893812186,-1385,199,terminated
616,18406.58984375,0.9993831899970292,-1584,200,terminated
617,10594.44140625,0.9993821906138393,-1175,187,terminated
618,30538.310546875,0.9993811912316486,-1775,193,terminated
619,13652.5029296875,0.9993801918504573,-1378,192,terminated
620,23690.16796875,0.9993791924702655,-1577,193,terminated
621,120315.40625,0.999378193091073,-2481,206,terminated
622,28668.17578125,0.9993771937128799,-1175,187,terminated
623,20689.83203125,0.9993761943356861,-1277,190,terminated
624,60920.26953125,0.9993751949594918,-2077,198,terminated
625,31936.07421875,0.9993741955842967,-1779,197,terminated
626,53842.77734375,0.9993731962101011,-2073,194,terminated
627,20937.673828125,0.9993721968369049,-1277,190,terminated
628,17357.294921875,0.999371197464708,-1480,195,terminated
629,32295.798828125,0.9993701980935106,-1872,191,terminated
630,24176.533203125,0.9993691987233124,-1173,185,terminated
631,19800.083984375,0.9993681993541137,-1574,190,terminated
632,29535.38671875,0.9993671999859143,-1172,184,terminated
633,16512.560546875,0.9993662006187143,-1474,189,terminated
634,20036.201171875,0.9993652012525136,-1479,194,terminated
635,43695.5390625,0.9993642018873123,-1876,195,terminated
636,30884.171875,0.9993632025231104,-1678,195,terminated
637,15259.484375,0.9993622031599079,-1578,194,terminated
638,33765.18359375,0.9993612037977047,-1878,197,terminated
639,23946.140625,0.9993602044365009,-1784,202,terminated
640,21003.23828125,0.9993592050762964,-1682,199,terminated
641,42209.0390625,0.9993582057170913,-1973,193,terminated
642,25460.328125,0.9993572063588856,-1675,192,terminated
643,23534.888671875,0.9993562070016792,-1475,190,terminated
644,23461.5078125,0.9993552076454721,-1477,192,terminated
645,25465.55078125,0.9993542082902644,-1177,189,terminated
646,43011.2265625,0.9993532089360562,-873,182,terminated
647,18253.580078125,0.9993522095828472,-1177,189,terminated
648,23481.24609375,0.9993512102306376,-1082,193,terminated
649,37575.68359375,0.9993502108794273,-1779,197,terminated
650,16392.015625,0.9993492115292164,-1481,196,terminated
651,14230.466796875,0.9993482121800048,-1379,193,terminated
652,28697.8515625,0.9993472128317926,-1676,193,terminated
653,27709.53515625,0.9993462134845797,-1781,199,terminated
654,24654.923828125,0.9993452141383662,-976,186,terminated
655,28246.88671875,0.999344214793152,-976,186,terminated
656,16290.392578125,0.9993432154489372,-1175,187,terminated
657,20267.208984375,0.9993422161057217,-1576,192,terminated
658,14597.2998046875,0.9993412167635056,-1378,192,terminated
659,32887.265625,0.9993402174222888,-1777,195,terminated
660,19463.375,0.9993392180820714,-1187,199,terminated
661,10597.7587890625,0.9993382187428532,-1078,189,terminated
662,18358.51171875,0.9993372194046345,-1376,190,terminated
663,15162.505859375,0.9993362200674151,-1074,185,terminated
664,14007.1357421875,0.999335220731195,-1174,186,terminated
665,13689.87890625,0.9993342213959742,-1376,190,terminated
666,21045.416015625,0.9993332220617528,-1684,201,terminated
667,59576.9765625,0.9993322227285307,-1981,201,terminated
668,23801.830078125,0.999331223396308,-1686,203,terminated
669,64313.0703125,0.9993302240650845,-2075,196,terminated
670,40041.94921875,0.9993292247348604,-1881,200,terminated
671,19981.431640625,0.9993282254056356,-1276,189,terminated
672,18657.798828125,0.9993272260774102,-1870,189,terminated
673,20696.794921875,0.9993262267501841,-1476,191,terminated
674,17192.33203125,0.9993252274239574,-1581,197,terminated
675,34391.328125,0.9993242280987299,-1086,197,terminated
676,25576.71484375,0.9993232287745017,-1276,189,terminated
677,21738.3046875,0.9993222294512729,-1476,191,terminated
678,18321.748046875,0.9993212301290434,-1578,194,terminated
679,35345.0546875,0.9993202308078132,-1675,192,terminated
680,18741.111328125,0.9993192314875824,-1376,190,terminated
681,33003.51171875,0.9993182321683509,-1880,199,terminated
682,20718.982421875,0.9993172328501188,-1281,194,terminated
683,21321.974609375,0.9993162335328859,-1685,202,terminated
684,11844.5,0.9993152342166524,-1476,191,terminated
685,26955.482421875,0.9993142349014181,-1674,191,terminated
686,16767.599609375,0.9993132355871832,-1274,187,terminated
687,16268.3095703125,0.9993122362739476,-1578,194,terminated
688,18444.001953125,0.9993112369617113,-1477,192,terminated
689,23937.1484375,0.9993102376504743,-1072,183,terminated
690,33469.7109375,0.9993092383402367,-1679,196,terminated
691,11993.2294921875,0.9993082390309983,-1273,186,terminated
692,18168.640625,0.9993072397227593,-1481,196,terminated
693,23674.20703125,0.9993062404155195,-1679,196,terminated
694,37462.078125,0.9993052411092791,-879,188,terminated
695,20678.318359375,0.999304241804038,-1573,189,terminated
696,26470.5859375,0.9993032424997962,-1679,196,terminated
697,20709.41015625,0.9993022431965537,-1574,190,terminated
698,28186.703125,0.9993012438943105,-1576,192,terminated
699,28139.673828125,0.9993002445930665,-1778,196,terminated
700,16514.31640625,0.9992992452928219,-1479,194,terminated
701,17751.91796875,0.9992982459935765,-1382,196,terminated
702,24456.97265625,0.9992972466953305,-1585,201,terminated
703,16209.53515625,0.9992962473980838,-1379,193,terminated
704,35450.12890625,0.9992952481018363,-977,187,terminated
705,24643.9765625,0.9992942488065882,-1577,193,terminated
706,22096.494140625,0.9992932495123394,-1675,192,terminated
707,15125.1494140625,0.9992922502190899,-1380,194,terminated
708,26346.36328125,0.9992912509268396,-1677,194,terminated
709,23431.8046875,0.9992902516355886,-1579,195,terminated
710,15623.46484375,0.9992892523453369,-1372,186,terminated
711,41264.14453125,0.9992882530560846,-1877,196,terminated
712,29482.5546875,0.9992872537678316,-1773,191,terminated
713,20588.84765625,0.9992862544805777,-1274,187,terminated
714,19622.171875,0.9992852551943232,-1475,190,terminated
715,19125.994140625,0.999284255909068,-1376,190,terminated
716,23933.90625,0.9992832566248121,-1676,193,terminated
717,21300.4375,0.9992822573415554,-1482,197,terminated
718,41233.3828125,0.999281258059298,-880,189,terminated
719,66032.125,0.9992802587780399,-2079,200,terminated
720,25610.720703125,0.9992792594977812,-1576,192,terminated
721,13293.7197265625,0.9992782602185216,-1279,192,terminated
722,28437.9921875,0.9992772609402614,-1079,190,terminated
723,28293.474609375,0.9992762616630004,-1878,197,terminated
724,18252.515625,0.9992752623867387,-1574,190,terminated
725,15241.06640625,0.9992742631114763,-1179,191,terminated
726,19916.419921875,0.9992732638372132,-1183,195,terminated
727,43418.0,0.9992722645639492,-1879,198,terminated
728,22048.32421875,0.9992712652916846,-1079,190,terminated
729,14977.0146484375,0.9992702660204194,-1584,200,terminated
730,47719.4375,0.9992692667501533,-1985,205,terminated
731,49814.17578125,0.9992682674808865,-1979,199,terminated
732,18891.046875,0.999267268212619,-1177,189,terminated
733,23855.958984375,0.9992662689453508,-1677,194,terminated
734,22224.076171875,0.9992652696790818,-1273,186,terminated
735,25198.583984375,0.999264270413812,-1774,192,terminated
736,25850.490234375,0.9992632711495416,-1176,188,terminated
737,18812.314453125,0.9992622718862705,-1579,195,terminated
738,17889.65625,0.9992612726239986,-1680,197,terminated
739,44892.76953125,0.9992602733627259,-881,190,terminated
740,27896.0390625,0.9992592741024525,-1679,196,terminated
741,19887.7578125,0.9992582748431784,-1578,194,terminated
742,26531.47265625,0.9992572755849035,-1679,196,terminated
743,24308.78515625,0.9992562763276279,-1377,191,terminated
744,22591.927734375,0.9992552770713515,-1579,195,terminated
745,17371.908203125,0.9992542778160745,-1272,185,terminated
746,14576.341796875,0.9992532785617966,-1581,197,terminated
747,15783.2578125,0.999252279308518,-1475,190,terminated
748,28002.91796875,0.9992512800562386,-1769,187,terminated
749,25054.244140625,0.9992502808049586,-1679,196,terminated
750,36777.7578125,0.9992492815546777,-1870,189,terminated
751,20958.2265625,0.9992482823053962,-1180,192,terminated
752,16155.16796875,0.9992472830571139,-1378,192,terminated
753,15487.234375,0.9992462838098307,-1380,194,terminated
754,21719.51171875,0.9992452845635469,-1581,197,terminated
